# Time(ps) Step E_pot(kJ/mol) E_kin(kJ/mol) Temp(K)
  1.310000   1310      -8.08587495e+01       1.94359087e+02   239.7542
  1.320000   1320      -7.49346612e+01       1.88443169e+02   232.4565
  1.330000   1330      -7.55049308e+01       1.89003584e+02   233.1478
  1.340000   1340      -7.49104904e+01       1.88412911e+02   232.4192
  1.350000   1350      -7.32114437e+01       1.86718107e+02   230.3285
  1.360000   1360      -7.52725535e+01       1.88777143e+02   232.8685
  1.370000   1370      -7.39562263e+01       1.87461242e+02   231.2453
  1.380000   1380      -7.14712146e+01       1.84980276e+02   228.1848
  1.390000   1390      -7.13831680e+01       1.84887313e+02   228.0701
  1.400000   1400      -7.10132233e+01       1.84520581e+02   227.6178
  1.410000   1410      -7.09906771e+01       1.84497569e+02   227.5894
  1.420000   1420      -6.93659367e+01       1.82869607e+02   225.5812
  1.430000   1430      -6.65929351e+01       1.80101668e+02   222.1668
  1.440000   1440      -6.72661106e+01       1.80774683e+02   222.9970
  1.450000   1450      -6.93570042e+01       1.82863221e+02   225.5733
  1.460000   1460      -6.92570710e+01       1.82762296e+02   225.4488
  1.470000   1470      -6.73000155e+01       1.80801745e+02   223.0303
  1.480000   1480      -6.72700657e+01       1.80780551e+02   223.0042
  1.490000   1490      -7.29112514e+01       1.86414709e+02   229.9543
  1.500000   1500      -7.30565757e+01       1.86563920e+02   230.1384
  1.510000   1510      -7.07865875e+01       1.84291559e+02   227.3352
  1.520000   1520      -6.57167044e+01       1.79230081e+02   221.0916
  1.530000   1530      -6.81009365e+01       1.81607049e+02   224.0237
  1.540000   1540      -7.26632606e+01       1.86170802e+02   229.6534
  1.550000   1550      -7.65014078e+01       1.90009488e+02   234.3887
  1.560000   1560      -7.96900660e+01       1.93192140e+02   238.3147
  1.570000   1570      -7.26828752e+01       1.86201968e+02   229.6919
  1.580000   1580      -7.43498148e+01       1.87857182e+02   231.7337
  1.590000   1590      -7.84461739e+01       1.91948434e+02   236.7805
  1.600000   1600      -7.61639254e+01       1.89670186e+02   233.9701
  1.610000   1610      -7.36337304e+01       1.87140465e+02   230.8496
  1.620000   1620      -7.19218868e+01       1.85427693e+02   228.7367
  1.630000   1630      -6.77124334e+01       1.81218217e+02   223.5441
  1.640000   1640      -6.34856139e+01       1.76994094e+02   218.3334
  1.650000   1650      -6.19508146e+01       1.75458791e+02   216.4395
  1.660000   1660      -6.14127043e+01       1.74921147e+02   215.7763
  1.670000   1670      -6.14067068e+01       1.74914601e+02   215.7682
  1.680000   1680      -6.03256861e+01       1.73834606e+02   214.4359
  1.690000   1690      -5.92151625e+01       1.72725275e+02   213.0675
  1.700000   1700      -5.93638280e+01       1.72873148e+02   213.2499
  1.710000   1710      -5.99464981e+01       1.73455479e+02   213.9683
  1.720000   1720      -6.03503852e+01       1.73858718e+02   214.4657
  1.730000   1730      -6.03090089e+01       1.73818273e+02   214.4158
  1.740000   1740      -6.13304672e+01       1.74838179e+02   215.6739
  1.750000   1750      -6.23906627e+01       1.75897749e+02   216.9810
  1.760000   1760      -6.54092041e+01       1.78916743e+02   220.7051
  1.770000   1770      -6.96795351e+01       1.83178356e+02   225.9620
  1.780000   1780      -6.55941385e+01       1.79118192e+02   220.9536
  1.790000   1790      -6.66953776e+01       1.80176302e+02   222.2588
  1.800000   1800      -6.23254184e+01       1.75823270e+02   216.8891
  1.810000   1810      -6.69484865e+01       1.80452152e+02   222.5991
  1.820000   1820      -6.57157169e+01       1.79224713e+02   221.0850
  1.830000   1830      -6.66629765e+01       1.80170237e+02   222.2513
  1.840000   1840      -6.62772442e+01       1.79785479e+02   221.7767
  1.850000   1850      -6.54238598e+01       1.78933657e+02   220.7259
  1.860000   1860      -6.58650585e+01       1.79374359e+02   221.2696
  1.870000   1870      -6.74851906e+01       1.80994614e+02   223.2683
  1.880000   1880      -6.99476288e+01       1.83456410e+02   226.3050
  1.890000   1890      -7.21879925e+01       1.85693262e+02   229.0643
  1.900000   1900      -6.94972946e+01       1.83000919e+02   225.7432
  1.910000   1910      -6.82425185e+01       1.81748225e+02   224.1979
  1.920000   1920      -7.05312884e+01       1.84037765e+02   227.0222
  1.930000   1930      -7.10082216e+01       1.84515720e+02   227.6118
  1.940000   1940      -7.10594034e+01       1.84566169e+02   227.6740
  1.950000   1950      -6.90363510e+01       1.82543837e+02   225.1793
  1.960000   1960      -6.58669083e+01       1.79374510e+02   221.2698
  1.970000   1970      -6.35018947e+01       1.77012012e+02   218.3555
  1.980000   1980      -6.39708284e+01       1.77476300e+02   218.9282
  1.990000   1990      -6.23262907e+01       1.75835604e+02   216.9043
  2.000000   2000      -6.18887357e+01       1.75398270e+02   216.3648
  2.010000   2010      -6.36867517e+01       1.77194756e+02   218.5809
  2.020000   2020      -6.52297931e+01       1.78735986e+02   220.4821
  2.030000   2030      -6.29804425e+01       1.76483264e+02   217.7032
  2.040000   2040      -6.15856819e+01       1.75071839e+02   215.9621
  2.050000   2050      -5.87244021e+01       1.72228399e+02   212.4546
  2.060000   2060      -6.38391564e+01       1.77344856e+02   218.7661
  2.070000   2070      -6.15457366e+01       1.75054674e+02   215.9410
  2.080000   2080      -5.94508564e+01       1.72960148e+02   213.3572
  2.090000   2090      -5.82469220e+01       1.71755822e+02   211.8716
  2.100000   2100      -5.74309328e+01       1.70939156e+02   210.8642
  2.110000   2110      -5.62321514e+01       1.69741609e+02   209.3870
  2.120000   2120      -5.58807179e+01       1.69389166e+02   208.9522
  2.130000   2130      -5.61415527e+01       1.69651145e+02   209.2754
  2.140000   2140      -5.73591444e+01       1.70867475e+02   210.7758
  2.150000   2150      -5.84315189e+01       1.71940662e+02   212.0996
  2.160000   2160      -5.95388243e+01       1.73044399e+02   213.4612
  2.170000   2170      -5.80745892e+01       1.71586068e+02   211.6622
  2.180000   2180      -6.13396450e+01       1.74838225e+02   215.6740
  2.190000   2190      -6.28312272e+01       1.76341885e+02   217.5288
  2.200000   2200      -6.57333660e+01       1.79237091e+02   221.1002
